date,title,link,desc
16.03.2016,Şehit polis Kazım Esmer Antalya'da defnedildi,http://www.radikal.com.tr/turkiye/sehit-polis-kazim-esmer-antalyada-defnedildi-1530619,"Mardin'in Nusaybin İlçesi'ndeki çatışmada şehit düşen polis memuru Kazım Esmer, Antalya'da toprağa verildi."
16.03.2016,Manisa'dan 'Teröre Alışmayacağız' eylemi,http://www.radikal.com.tr/turkiye/manisadan-terore-alismayacagiz-eylemi-1530618,"Manisa'da düzenlenen 'Teröre Alışmayacağız' adlı eylemde, Ankara'daki bombalı saldırı kınandı."
16.03.2016,DİSK'ten çifte protesto,http://www.radikal.com.tr/turkiye/diskten-cifte-protesto-1530616,"DİSK üyelerinden, hem terör hem de kıdem tazminatı protestosu"
16.03.2016,Aydın'da 30 gözaltı,http://www.radikal.com.tr/turkiye/aydinda-30-gozalti-1530587,"Aydın merkez ile dört ilçesinde bu sabah düzenlenen operasyonda, PKK/KCK üyesi olduğu iddiasıyla 30 kişi gözaltına aldı."
16.03.2016,16 Mart katliamında ölenler anıldı,http://www.radikal.com.tr/turkiye/16-mart-katliaminda-olenler-anildi-1530586,"16 Mart 1978'de 7 öğrencinin katledildiği Eczacılık Fakültesi önünde toplanan grup katliamda yaşamını yitirenleri andı.
Anma için toplanan öğrenciler, olay yerine karanfiller bırakıp açıklama yaptıktan sonra dağıldı."
16.03.2016,"HDP´li Baydemir: Barış istemenin bedeli ya ölüm, ya tutuklama",http://www.radikal.com.tr/turkiye/hdpli-baydemir-baris-istemenin-bedeli-ya-olum-ya-tutuklama-1530574,"HDP Şanlıurfa Milletvekili Osman Baydemir, 'Barış için akademisyenler inisiyatifi' bildirisine imza attığı için dün 3 akademisyenin tutuklanmasını, ""Barışı istemenin bedeli ya ölümdür, ya da tutuklamadır"" dedi.
"
16.03.2016,İzmirli anneler ölümü canlandırarak barış istedi,http://www.radikal.com.tr/turkiye/izmirli-anneler-olumu-canlandirarak-baris-istedi-1530563,"Ankara Kızılay'da 37 kişinin ölümüyle sonuçlanan bombalı saldırının ardından İzmir'de anneler, kentin en işlek caddelerinden birinde yaşadıkları ölüm korkusunu anlatan eylem yaptı. Anneler, yolda yürürken bombanın patlamasıyla ölen, üzeri gazete kağıdıyla örtülen insanları canlandırdı. İki dakika boyunca kımıldamadan sessizce yerde yatan kadınlar, daha sonra kalkıp çantalarını koluna takıp yüreyerek, ölümlerin kanıksandığına da dikkat çekti."
16.03.2016,Ölüm aylığı almak için kayınpederi ile evlenen kadına Yargıtay'dan kötü haber,http://www.radikal.com.tr/turkiye/olum-ayligi-almak-icin-kayinpederi-ile-evlenen-kadina-yargitaydan-kotu-haber-1530545,"
Tokatlı Zekiye Akaydın'ın eşi 17 yıl önce vefat etti. Akaydın, eşinin ölümünden 1,5 yıl kadar sonra kayınpederi ile evlendi. Akaydın'ın evlendiği bu kişi de kısa bir süre sonra öldü. Akaydın, ölen son 'eşi' üzerinden ölüm aylığı aldı. SGK durumu fark etti; ödemeyi durdurdu. SGK, Yapılan 33 bin liralık ödemeyi ise Akaydın'dan istedi. Yargıtay, son noktayı koydu. Akaydın, aldığı ölüm aylıklarını faizi ile geri ödeyecek."
16.03.2016,Ateist aile hukuk savaşını kazandı: Çocuk din dersine girmeyecek,http://www.radikal.com.tr/turkiye/ateist-aile-hukuk-savasini-kazandi-cocuk-din-dersine-girmeyecek-1530524,"Antalya'nın Kumluca İlçesi'nde bir ilkokulda 4'üncü sınıf öğrencisinin anne ve babası ateist oldukları gerekçesiyle çocuklarına verilen zorunlu Din Kültürü ve Ahlak Bilgisi dersinden muaf tutulmasına ilişkin açtıkları davayı kazandı.
"
16.03.2016,HDP'li vekiller PKK'nın Sur sorumlusunun cenazesine katıldı,http://www.radikal.com.tr/turkiye/hdpli-vekiller-pkknin-sur-sorumlusunun-cenazesine-katildi-1530525,"Diyarbakır'ın, operasyonların tamamlandığı ancak sokağa çıkma yasağının devam ettiği Sur ilçesindeki çatışmada öldürülen, PKK'nın Sur sorumlusu 'Çiyager' kod adlı Cihat Türkan, Batman'da toprağa verildi. Cenaze törenine HDP'li Batman Milletvekili Mehmet Ali Aslan ile Siirt Milletvekili Besime Konca da katıldı."
16.03.2016,AK Partili başkandan 'idam' paylaşımı,http://www.radikal.com.tr/turkiye/ak-partili-baskandan-idam-paylasimi-1530488,"AK Parti Uşak Merkez İlçe Başkanı Turgay Eser, sosyal paylaşım sitesi Facebook'ta, ""2 metre yağlı urganın çözemeyeceği mesele yoktur. Vatana ihanet, terör ve tecavüz suçlarına İdam!"" diye yazdı."
16.03.2016,Öğrencilere sert müdahale,http://www.radikal.com.tr/turkiye/ogrencilere-sert-mudahale-1530477,16 Mart katliamını protesto etmek için Beyazıt Meydanı'nda toplanan öğrenciler gözaltına alındı.
16.03.2016,Kırşehir´deki huzurevi inşaatında göçük,http://www.radikal.com.tr/turkiye/kirsehirdeki-huzurevi-insaatinda-gocuk-1530424,Kırşehir'in Bağbaşı Mahallesi'nde yapımı devam eden huzurevi inşaatında meydana gelen göçükte 4 işçi yaralandı.
16.03.2016,HDP'li Tuba Hezer'in fezlekesi başbakanlığa gönderildi,http://www.radikal.com.tr/turkiye/hdpli-tuba-hezerin-fezlekesi-basbakanliga-gonderildi-1530423,"HDP Van milletvekili Tuba Hezer hakkında hazırlanan fezleke Adalet Bakanlığı'ndan başbakanlığa gönderildi.
"
16.03.2016,Ankara'da hayatını kaybeden Ferah Önder'e son veda,http://www.radikal.com.tr/turkiye/ankarada-hayatini-kaybeden-ferah-ondere-son-veda-1530585,Ankara'daki patlamada hayatını kaybeden Ferah Önder son yolculuğuna uğurlandı
16.03.2016,15 bin yeni polis alınacak,http://www.radikal.com.tr/turkiye/15-bin-yeni-polis-alinacak-1530573,"Hükümet, 15 bin yeni polis kadrosu ihdas edilmesine dair tasarıyı Meclis Başkanlığı'na sundu."
16.03.2016,Üniversiteli Pelin canına kıymış,http://www.radikal.com.tr/turkiye/universiteli-pelin-canina-kiymis-1530526,"Antalya'nın Gazipaşa İlçesi'nde kaldığı yüksekokulun çatı katında ölü bulunan üniversite öğrencisi 21 yaşındaki Pelin Doğan'ın, ruhsatsız tabancayla intihar ettiği belirlendi. Elinde barut izi bulunan genç kızın intihardan kısa süre önce twitter hesabından, ""Beni sevenlerden ve benim sevdiklerimden özür diliyorum. Beni affedin"" yazdığı ortaya çıktı."
16.03.2016,Nusaybin'de çatışma ve top sesleri,http://www.radikal.com.tr/turkiye/nusaybinde-catisma-ve-top-sesleri-1530501,"Mardin'in Nusaybin İlçesi'nde sokağa çıkma yasağının 3'üncü gününde, sabah saatlerinden itibaren başlayan şiddetli çatışmalar devam ederken, operasyonun yapıldığı mahallelerden sık sık patlama ve silah sesleri duyuldu.
"
16.03.2016,Nevruz kutlamalarına izin çıkmadı,http://www.radikal.com.tr/turkiye/nevruz-kutlamalarina-izin-cikmadi-1530462,"İstanbul'da Nevruz kutlaması için yapılan başvuruya Valilikten olumsuz yanıt verildi. HDP Merkez Yürütme Kurulu ise yasaklamaların hukuki ve meşru olmadığını savunarak, planlanan şekilde kutlamaların yapılacağını duyurdu. HDP Eş Genel Başkanı Selahattin Demirtaş'ın katılacağı Batman'ın yanısıra Mardin, Tunceli ve Şırnak'ta da Nevruz kutlamalarına izin çıkmadı."
16.03.2016,YGS sonuçları 'cep'ten de öğrenilebilecek,http://www.radikal.com.tr/turkiye/ygs-sonuclari-cepten-de-ogrenilebilecek-1530421,"YGS adayları, sınav sonuçlarını ÖSYM'nin resmi internet sitesi dışında, mobil cihazlardan da öğrenebilecek"
14.03.2016,Abdullah Cömert davasında karar: 13 yıl 4 ay hapis!,http://www.radikal.com.tr/turkiye/abdullah-comert-davasinda-karar-13-yil-4-ay-hapis-1528847,"Hatay'daki Gezi Parkı protestoları sırasında başına isabet eden biber gazı kapsülüyle yaşamını yitiren Abdullah Cömert'in ölümüyle ilgili sanık polis A.K.'nin 25 yıla kadar hapis istemiyle yargılanmasına Balıkesir 2'inci Ağır Ceza Mahkemesi'nde devam edildi. Mahkeme tarafların ifadelerinin alınmasının ardından kararını açıklamak üzere duruşmaya ara verdi.
"
14.03.2016,"Yargıtay Başkanı Cirit: Maalesef bu terör ile ülkemiz yaşamak durumunda
",http://www.radikal.com.tr/turkiye/yargitay-baskani-cirit-maalesef-bu-teror-ile-ulkemiz-yasamak-durumunda-1528849,"Yargıtay Başkanı İsmail Rüştü Cirit Ankara'daki saldırıyla ilgili olarak, ""Saldırı milletimizin birliğine, bütünlüğüne ve demokrasimize yapılan saldırıdır. Şiddetle lanetliyor ve kınıyoruz. Maalesef bu terör ile ülkemiz yaşamak durumunda"" dedi."
14.03.2016,Ankara'da hayatını kaybedenler uğurlanıyor,http://www.radikal.com.tr/turkiye/ankarada-hayatini-kaybedenler-ugurlaniyor-1528843,Ankara'daki bombalı saldırıda yaşamını yitirenlerin cenazeleri Karşıyaka Camii'nde kılınan namazla memleketlerine uğurlanıyor.
14.03.2016,'İyi ki polis baskın yaptı' diyen sanığa tahliye,http://www.radikal.com.tr/turkiye/iyi-ki-polis-baskin-yapti-diyen-saniga-tahliye-1528840,"Antalya'da geçen yıl Ağustos ayında evinde 30 kilo esrar ele geçirilen, tutuklanıp, yargılandığı davanın karar duruşmasında ""İyi ki polis arama yapıp uyuşturucuyu yakaladı. Yoksa insanlar zehirlenecekti"" diyen Murat Y., etkin pişmanlık indirimi sonrası 5 yıl hapis cezasına mahkum oldu. Cezaevinde yattığı süre de dikkate alınarak tahliye edildi."
14.03.2016,Otobüs şoförü dakika dakika patlama sonrasını anlattı,http://www.radikal.com.tr/turkiye/otobus-soforu-dakika-dakika-patlama-sonrasini-anlatti-1528817,"Ankara Kızılay'daki terör saldırısında hurdaya dönen yolcu otobüsünün şoförü Necati Yılmaz, yaralarına aldırmadan önünde bulunan halk otobüsündeki vatandaşların çıkarılmasına yardım etti."
14.03.2016,"Ankara saldırısında ölen Kerim, ablasını ziyarete gelmiş",http://www.radikal.com.tr/turkiye/ankara-saldirisinda-olen-kerim-ablasini-ziyarete-gelmis-1528794,Ankara'da dün akşamki bombalı saldırıda hayatını kaybedenler arasında bulunan 23 yaşındaki Kerim Sağlam'ın üniversitede okuduğu Eskişehir'den ablasını ziyarete gittiği öğrenildi.
14.03.2016,Karaciğer nakli bekleyen Mehmet Emre Çakar bombalı saldırıda hayatını kaybetti,http://www.radikal.com.tr/turkiye/karaciger-nakli-bekleyen-mehmet-emre-cakar-bombali-saldirida-hayatini-kaybetti-1528797,Lise öğrencisi Mehmet Emre Çakar da  Ankara'daki bombalı terör saldırısında hayatını kaybetti. Karaciğer hastası olan Çakar'ın tedavisi için ailesinin Kütahya'dan Ankara'ya taşındığı ve nakil beklediği öğrenildi.
14.03.2016,"Maçta görev yapan polis de can verdi 
",http://www.radikal.com.tr/turkiye/macta-gorev-yapan-polis-de-can-verdi-1528778,Gençlerbirliği-Galatasaray maçında görev yapan polis memuru Nevzat Alagöz de Kızılay'da yaşanan patlamada can verdi...
14.03.2016,Giresun'a ateş düştü: Üniversite öğrencisi Elif Gizem Akkaya öldü,http://www.radikal.com.tr/turkiye/giresuna-ates-dustu-universite-ogrencisi-elif-gizem-akkaya-oldu-1528777,Ankara Kızılay'daki bombalı saldırıda yaşamını yitirenlerdi biri üniversite öğrencisi Elif Gizem Akkaya oldu
14.03.2016,Anayasa Mahkemesi'nden patlama açıklaması,http://www.radikal.com.tr/turkiye/anayasa-mahkemesinden-patlama-aciklamasi-1528768,"Anayasa Mahkemesi'nin yaptığı açıklamaya göre kurumda çalışan Çermik soyadlı bir mahkeme personeli faciada annesi, babası ve kız kardeşini kaybetti."
14.03.2016,CHP'li başkan Ankara saldırısında can verdi,http://www.radikal.com.tr/turkiye/chpli-baskan-ankara-saldirisinda-can-verdi-1528748,Ankara'da 37 kişinin yaşamını yitirdiği bombalı saldırıda CHP Keçiören Eski İlçe Başkanı Mehmet Yurtsever de hayatını kaybetti.
14.03.2016,Ankara'daki patlamada çaycı Ulaş ile taksici Bulut da can verdi,http://www.radikal.com.tr/turkiye/ankaradaki-patlamada-cayci-ulas-ile-taksici-bulut-da-can-verdi-1528760,"Kızılay'daki Güvenpark önünde otobüs duraklarının olduğu yerde bombalı araçla düzenlenen terör saldırısında yaşamını yitirenler arasında, çalıştığı çay ocağından EGO otobüsü ile evine dönen Eyüp Ensar Ulaş ile taksici Turgay Bulut da bulunuyor.
"
14.03.2016,Patlamada 4 yaşındaki Nisanur da yaralandı,http://www.radikal.com.tr/turkiye/patlamada-4-yasindaki-nisanur-da-yaralandi-1528708,"Ankara'da pazar akşamı gerçekleştirilen bombalı saldırıdan hafif yaralarla kurtulan 4 yaşındaki Nisanur'un annesi Yıldız Alımcı, dehşet anlarını anlattı: ""Kızımla durakta oturuyorduk, patlama oldu. Kıyamet koptu zannettim. Her tarafımıza camlar, parçalar geldi. Kızımı kucağıma aldım, sürekli koştum."""
14.03.2016,Ankara katliamında hayatını kaybedenlerin kimlikleri belli oldu,http://www.radikal.com.tr/turkiye/ankara-katliaminda-hayatini-kaybedenlerin-kimlikleri-belli-oldu-1528714,Ankara'da meydana gelen  bombalı saldırıda hayatını kaybeden 34 kişinin isim belli oldu.
14.03.2016,Bursa İl Emniyet Müdürlüğü önlemleri arttırdı,http://www.radikal.com.tr/turkiye/bursa-il-emniyet-mudurlugu-onlemleri-arttirdi-1528715,"Ankara'da meydana gelen terör saldırısının ardından Bursa Emniyet Müdürlüğü ekipleri önlemlerini artırdı. Kent Meydanı'nda park eden araçlar çekici ile çekilirken, şehirler arası yollarda yapılan uygulamalar sıklaştı."
14.03.2016,Ege'de mülteci teknesi battı: 8 kayıp,http://www.radikal.com.tr/turkiye/egede-multeci-teknesi-batti-8-kayip-1528697,"Bodrum'dan yola çıkan 13 mültecinin içinde bulunduğu tekne, İstanköy Adası'na 1 mil kala fırtınada battı. 5 kişi yüzerek adaya çıkarken kayıp 8 aranıyor."
14.03.2016,Ankara'da yaşayan İngiliz müzisyen dünyayı sarstı!,http://www.radikal.com.tr/turkiye/ankarada-yasayan-ingiliz-muzisyen-dunyayi-sarsti-1528781,James Taylor isimli sosyal medya kullanıcısının Ankara'da dün gerçekleştirilen saldırı ile ilgili Facebook postu dünya çapında tartışma yarattı.
14.03.2016,"Hukuk fakülteli Can ve Zeynep Başak patlamada can verdi
",http://www.radikal.com.tr/turkiye/hukuk-fakulteli-can-ve-zeynep-basak-patlamada-can-verdi-1528779,Ankara'daki terör saldırısında bombalı bir aracın patlatılması sonucu hayatını kaybedenler arasında Hukuk Fakültesi öğrencileri Nusrettin Can ile kız arkadaşı Zeynep Başak Gülsoy da bulunuyordu.
14.03.2016,Lise öğrencisi Destina Peri Parlak da terör kurbanı oldu,http://www.radikal.com.tr/turkiye/lise-ogrencisi-destina-peri-parlak-da-teror-kurbani-oldu-1528766,"Ankara'daki bombalı saldırıda hayatını kaybedenlerden biri de 16 yaşındaki Destina Peri Parlak. Babasını daha doğmadan kaybeden ve annesiyle hayata tutunan Peri, katliamın en genç kurbanlarından biri oldu."
14.03.2016,"Elvin Buğra Arslan: Sporcuydu... Felsefe, tarih ve mitolojiyle uğraşıyordu",http://www.radikal.com.tr/turkiye/elvin-bugra-arslan-sporcuydu-felsefe-tarih-ve-mitolojiyle-ugrasiyordu-1528737,"Ankara'daki terör saldırısında yaşamını yitirenlerin arasında 20 yaşındaki Elvin  Buğra Arslan da bulunuyor. Fenerbahçe ve Gençlerbirliği altyapılarında  basketbol ve futbol eğitimi alan Arslan Çankaya Üniversitesi Uluslararası Ticaret bölümünde okuyordu
"
14.03.2016,Genelkurmay'dan Ankara açıklaması!,http://www.radikal.com.tr/turkiye/genelkurmaydan-ankara-aciklamasi-1528699,"TSK: Kızılay'daki alçakça, hunharca gerçekleştirilen menfur terör saldırısını şiddetle lanetliyoruz. TSK terör örgütleriyle mücadelesini, milletimizden aldığı engin sevgi ve güven ile kararlılıkla sürdürecek."
14.03.2016,Canlı bomba olduğu iddia edilen kadının ailesi 'kayıp başvurusu' yapmış,http://www.radikal.com.tr/turkiye/canli-bomba-oldugu-iddia-edilen-kadinin-ailesi-kayip-basvurusu-yapmis-1528686,"Ankara'da dün 37 kişinin canına mal olan terör saldırısını gerçekleştirdiği iddia edilen S.Ç.D. hakkında, ailesi 2013 yılında kayıp başvurusunda bulunmuş."
15.03.2016,'Bu suça ortak olmayacağız' başlıklı bildiriyi imzalayan 3 akademisyen tutuklandı,http://www.radikal.com.tr/turkiye/bu-suca-ortak-olmayacagiz-baslikli-bildiriyi-imzalayan-3-akademisyen-tutuklandi-1529838,"""Bu suça ortak olmayacağız"" başlıklı bildiriye imza attıkları gerekçesiyle gözaltına alınan 3 akademisyen, sevk edildikleri İstanbul Nöbetçi 5. Sulh Ceza Hakimliği tarafından tutuklandı. Tutuklama kararında, akademisyenlerin 11 Ocak'taki bildiriyi tekrar okuyarak alenen terör propagandası yaptıkları ifade edildi.
"
15.03.2016,YGS'de hatalı soru iddiası,http://www.radikal.com.tr/turkiye/ygsde-hatali-soru-iddiasi-1529822,"Denizli'de matematik öğretmeni Ali Kurt, geçen pazar günü yapılan Yükseköğretime Geçiş Sınavı'nda (YGS) matematik sorularından birinin hatalı olduğunu öne sürdü. Hatanın kümeler sorusunda yapıldığını ileri süren Ali Kurt, sorunun iptal edilmesi için ÖSYM'ye başvurdu. 
"
15.03.2016,Nevruz etkinlikleri yasaklandı,http://www.radikal.com.tr/turkiye/nevruz-etkinlikleri-yasaklandi-1529787,Hakkari'de Nevruz etkinlikleri ikinci bir emre kadar yasaklandı.
15.03.2016,"Ahmet Türk, KCK ana davası sanığı oldu",http://www.radikal.com.tr/turkiye/ahmet-turk-kck-ana-davasi-sanigi-oldu-1529783,"Mardin Büyükşehir Belediyesi Başkanı Ahmet Türk hakkında, ""Silahlı terör örgütüne üye olmak, silahlı terör örgütü propagandası yapmak ve 2911 sayılı toplantı ve gösteri yürüyüşleri kanununa muhalefet"" iddialarıyla 18 yıla kadar hapis cezası istemiyle açılan davanın, KCK ana davası ile birleştirilmesine karar verildi."
15.03.2016,Hatay'da bombalı saldırı ucuz atlatıldı,http://www.radikal.com.tr/turkiye/hatayda-bombali-saldiri-ucuz-atlatildi-1529774,"Hatay'da askeri aracın geçişi sırasında yol kenarına döşenen  bomba  patlatıldı. Patlamada ölen yada yaralananın olmadığı bildirildi.
"
15.03.2016,Boğaziçi Köprüsü'nde bombalı araç paniği!,http://www.radikal.com.tr/turkiye/bogazici-koprusunde-bombali-arac-panigi-1529762,İstanbul Boğaziçi Köprüsü'nün Avrupa yakası Ortaköy çıkışında bombalı araç şüphesiyle bir aracı durduran polis alarma geçti. Köprü trafiğe kapatıldı.
15.03.2016,Bursa'da fabrikada buhar kazanı patladı: 1 işçi öldü,http://www.radikal.com.tr/turkiye/bursada-fabrikada-buhar-kazani-patladi-1-isci-oldu-1529725,"Bursa'da Badırga Deri Organize Sanayi bölgesi'ndeki bir fabrikada buhar kazanı patlaması sonucu, 34 yaşındaki Ali Boz adlı işçi yaşamını yitirdi."
15.03.2016,Ferhat Göçer'den 'Tıp Bayramı' açıklaması,http://www.radikal.com.tr/turkiye/ferhat-gocerden-tip-bayrami-aciklamasi-1529722,"Tıp Bayramı nedeniyle yaptığı konuşmada, ""Ankara patlaması olmasaydı, Ferhat Göçer'i dinleyecektik"" diyen Cumhurbaşkanı Erdoğan'ın sözlerinden sonra Ferhat Göçer de açıklama yaptı."
15.03.2016,Ankara katliamının 8 kurbanı uğurlandı,http://www.radikal.com.tr/turkiye/ankara-katliaminin-8-kurbani-ugurlandi-1529720,Ankara Güvenpark'taki otobüs durağına düzenlenen terör saldırısında hayatını kaybeden 8 terör kurbanı Karşıyaka Mezarlığı'ndaki cenaze namazlarının ardından son yolculuklarına uğurlandı. Genç kızların naaşlarının üzerlerine gelinlik duvağı örtülürken erkeklerin üzerine ise Türk bayrakları sarıldı.
15.03.2016,Don uyarısı!,http://www.radikal.com.tr/turkiye/don-uyarisi-1529704,"İzmir Valiliği, İzmir, Çanakkale, Balıkesir, Manisa ve Aydın illerinde bugün başlayıp cuma gününe kadar zirai don tehlikesi olduğunu belirtip üreticileri uyardı."
15.03.2016,TÜSİAD'dan Ankara çıkarması,http://www.radikal.com.tr/turkiye/tusiaddan-ankara-cikarmasi-1529695,"TÜSİAD Yönetim Kurulu, TBMM'de grubu bulunan siyasi partileri ziyaret ederek, terörden kaynaklı toplumda artan güvenlik kaygıları konusunda görüş alışverişinde bulunacak."
15.03.2016,Don uyarısı!,http://www.radikal.com.tr/turkiye/don-uyarisi-1529703,"İzmir Valiliği, İzmir, Çanakkale, Balıkesir, Manisa ve Aydın illerinde bugün başlayıp cuma gününe kadar zirai don tehlikesi olduğunu belirtip üreticileri uyardı."
15.03.2016,Suriyeli mülteci dokuz aydır Atatürk Havalimanı'nda gözaltında tutuluyor,http://www.radikal.com.tr/turkiye/suriyeli-multeci-dokuz-aydir-ataturk-havalimaninda-gozaltinda-tutuluyor-1529685,"Uluslararası Af Örgütü tarafından yapılan açıklamada, F.M. adlı Suriyeli bir mültecinin dokuz aydır Atatürk Havalimanı'nda gözaltında tutulduğu ileri sürüldü."
15.03.2016,HDP Dilovası İlçe Başkanı tutuklandı,http://www.radikal.com.tr/turkiye/hdp-dilovasi-ilce-baskani-tutuklandi-1529683,"Kocaeli Emniyet Müdürlüğü ekiplerince gözaltına alınan HDP Dilovası İlçe Başkanı Kamuran Onay çıkarıldığı mahkemece tutuklandı.
"
15.03.2016,Nusaybin'de barikatlar topla vuruluyor,http://www.radikal.com.tr/turkiye/nusaybinde-barikatlar-topla-vuruluyor-1529639,"Mardin'in Nusaybin İlçesi'nde uygulanan sokağa çıkma yasağının ikinci gününde, gece başlayan patlama ve silah sesleri gündüz saatlerinde de devam etti. Çıkan çatışmada bir polis şehit oldu."
15.03.2016,10 hamile kadından biri şiddete maruz kalıyor,http://www.radikal.com.tr/turkiye/10-hamile-kadindan-biri-siddete-maruz-kaliyor-1529618,Manisa Celal Bayar Üniversitesi Kadın Araştırmaları bölümünün yaptığı araştırma Manisa'da her 10 hamile kadından birinin gebelik döneminde eşinden şiddet gördüğünü ortaya koydu.
15.03.2016,Ankara Valiliği'nden 'AVM'de bombalı araç' açıklaması,http://www.radikal.com.tr/turkiye/ankara-valiliginden-avmde-bombali-arac-aciklamasi-1529749,Ankara Valiliği: Bomba yüklü araç yakalandığı şeklinde haberler kesinlikle doğru değil.
15.03.2016,HDP binasını kurşunlayan zanlı tutuklandı,http://www.radikal.com.tr/turkiye/hdp-binasini-kursunlayan-zanli-tutuklandi-1529719,"HDP Edirne İl Başkanlığı binasını kurşunlayan A.İ., çıkarıldığı mahkemece tutuklanarak cezaevine gönderildi."
15.03.2016,Ankara'da polisin 12/12 isyanı,http://www.radikal.com.tr/turkiye/ankarada-polisin-12-12-isyani-1529716,"Emniyet-Sen'in sosyal medya hesabından, Ankara Valiliği'nin tüm polis birimlerinin 12/12 esasına göre çalışmasını istediğine dair belge paylaşıldı ve karara tepki gösterildi"
15.03.2016,Eşini önce 7 kez bıçakladı sonra hastaneye götürdü,http://www.radikal.com.tr/turkiye/esini-once-7-kez-bicakladi-sonra-hastaneye-goturdu-1529686,"Samsun'da, 20 yaşındaki Cemalettin A., tartıştığı eşi 22 yaşındaki Merve Ceren A.'yı 7 bıçak darbesiyle ağır yaraladı. Eşini otomobiliyle hastaneye götüren Cemalettin A., polis tarafından gözaltına alındı."
15.03.2016,Eşini öldüren adam müebbet hapis cezasına çarptırıldı,http://www.radikal.com.tr/turkiye/esini-olduren-adam-muebbet-hapis-cezasina-carptirildi-1529661,"Eskişehir'de eşini 41 yerinden bıçaklayarak öldürmekten yargılanan infaz koruma memuru, ağırlaştırılmış müebbetle cezalandırıldı.   
"
15.03.2016,"Polis Ankara saldırısında üçüncü failin peşinde
",http://www.radikal.com.tr/turkiye/polis-ankara-saldirisinda-ucuncu-failin-pesinde-1529617,"Güvenlik güçleri, Ankara saldırısında intihar saldırısını yapıp ölen 2 kişinin yanı sıra olay yerinde keşif yaptığı belirtilen üçüncü kişiyi arıyor"
15.03.2016,Okulunun çatı katında iki kurşunla öldürülmüş olarak bulundu,http://www.radikal.com.tr/turkiye/okulunun-cati-katinda-iki-kursunla-oldurulmus-olarak-bulundu-1529590,"Antalya'nın Gazipaşa İlçesi'nde üniversite öğrencisi 21 yaşındaki Pelin Doğan, kaldığı Avukat Kemal Akçay Turizm Meslek Yüksekokulu'nun çatı katındaki odasında göğsünden 2 mermiyle vurulmuş halde ölü bulundu."
15.03.2016,Ankara saldırısında kullanılan otomobilin sahipleri konuştu,http://www.radikal.com.tr/turkiye/ankara-saldirisinda-kullanilan-otomobilin-sahipleri-konustu-1529567,"Ankara'daki saldırıda kullanılan otomobilin sahibi olduğu için gözaltına alınan yaşlı kadın, eşi, oğlu ve damadı serbest bırakıldı. Sevindir ailesi, otomobili galeriye satış için bıraktıklarını, ancak kalan 5 bin liralarını alamadıkları için devrini yapmadıklarını söyledi."
15.03.2016,Çantasında HDP'nin Nevruz davetiyesi çıkan akademisyene gözaltı,http://www.radikal.com.tr/turkiye/cantasinda-hdpnin-nevruz-davetiyesi-cikan-akademisyene-gozalti-1529533,"Bilgi Üniversitesi öğretim üyesi Chris Stephenson, 'Akademisyenler Bildirisi'ne imza attığı için gözaltına alınan akademisyenlere destek vermek için gittiği Çağlayan Adliyesi'nde gözaltına alındı."
15.03.2016,Gözaltındaki akademisyenlere destek,http://www.radikal.com.tr/turkiye/gozaltindaki-akademisyenlere-destek-1529482,'Bu suça ortak olmayacağız' bildirisine imza attıkları için gözaltına alınan akademisyenlere destek vermek için meslektaşları adliyeye gitti
15.03.2016,"Diyarbakır merkezde sokağa çıkma yasağı genişliyor, çatışmalar sürüyor",http://www.radikal.com.tr/turkiye/diyarbakir-merkezde-sokaga-cikma-yasagi-genisliyor-catismalar-suruyor-1529494,"Gece boyunca olayların sürdüğü ve sabah 3'ten itibaren bir mahallesinde sokağa çıkma yasağı ilan edilen merkez Bağlar ilçesindeki operasyonlarda 3 PKK'lı ölürken 1 polis de şehit oldu. Bağlar Kaymakamlığı bugün 09.00'dan sokağa çıkma yasaklarını genişleterek bazı caddeleri yasakladı.
"
15.03.2016,Özgür Gündem çalışanlarının basın kartları iptal,http://www.radikal.com.tr/turkiye/ozgur-gundem-calisanlarinin-basin-kartlari-iptal-1529460,Özgür Gündem gazetesinde çalışan gazetecilerin sarı basın kartlarının iptal edildiği duyuruldu. 
15.03.2016,"Ankara'da, karanfillerin arasına 'Alışmıcam kardeşim' notu",http://www.radikal.com.tr/turkiye/ankarada-karanfillerin-arasina-alismicam-kardesim-notu-1529442,"Kızılay'da düzenlenen terör saldırısının ardından ulaşıma kapatılan Atatürk Bulvarı araç trafiğine açıldı.  Saldırının yaşandığı Güvenpark metro çıkışına gelen vatandaşlar kaldırıma karanfil bıraktı. Karanfil arasında 'Alışmıcam kardeşim' yazılı notun yer alması dikkat çekti.
"
15.03.2016,Mahmut Karaaslan: Büyüklerimizin takdiri,http://www.radikal.com.tr/turkiye/mahmut-karaaslan-buyuklerimizin-takdiri-1529426,Ankara'nın yeni Emniyet Müdürü Mahmut Karaaslan'dan ilk açıklama: Büyüklerimizin takdiri bu yönde. Allah yardımcımız olsun
